user_id,timestamp,pageview_URL
547,3,clothing::raglan-henley
547,4,clothing::pants
547,5,clothing::henley
547,6,accessories::sliding-flashlight
547,7,accessories::luggage-tag
547,8,accessories::gift-cards
547,9,accessories::search
548,0,accessories::unknown-product
548,1,electronics::speaker
548,2,accessories::unknown-product
549,0,drinkware::mugs
549,1,clothing::baseball-raglan
549,2,drinkware::mugs-cups
549,3,office::tube-case
549,4,office::quickview
549,5,office::pencil
550,0,drinkware::mug
550,1,accessories::unknown-product
550,2,office::sticker-sheet
550,3,electronics::speaker
550,4,kids::infant
550,5,office::office-other
550,6,electronics::pad
550,7,accessories::trucker-hat
550,8,accessories::flashlight
551,0,electronics::power-bank
551,1,bags::pack-organzier
551,2,office::pen
551,3,kids::onesie
551,4,accessories::unknown-product
552,0,clothing::pullover
552,1,clothing::henley
552,2,electronics::wireless-earbud
552,3,electronics::quickview
552,4,clothing::snapback-hat
552,5,clothing::vintage-tank
552,6,drinkware::unknown
552,7,kids::essentials-set
552,8,kids::onesie-heather
553,0,office::notebooks-journals
553,1,office::notebook
553,2,accessories::unknown-product
554,0,clothing::raglan-2xl
554,1,clothing::womens
554,2,office::notebooks-journals
554,3,electronics::speaker
554,4,electronics::flashlights
554,5,kids::tee
554,6,kids::onesie
554,7,kids::unknown
554,8,electronics::zipper-case
555,0,accessories::unknown-product
555,1,electronics::unknown
556,0,accessories::unknown-product
556,1,electronics::speaker
556,2,accessories::unknown-product
557,0,accessories::unknown-product
557,1,clothing::sweatshirt
557,2,kids::kids-youth
557,3,electronics::flashlights
557,4,kids::kids-youth
557,5,clothing::sweatshirt
557,6,accessories::unknown-product
557,7,bags::backpack
557,8,accessories::unknown-product
558,0,accessories::unknown-product
558,1,electronics::unknown
558,2,accessories::unknown-product
559,0,clothing::graphite
559,1,clothing::wear
559,2,office::journal
560,0,clothing::vintage-henley
560,1,clothing::baseball-raglan
560,2,clothing::dress
560,3,clothing::polo
560,4,accessories::unknown-product
560,5,office::unknown
560,6,accessories::unknown-product
561,0,accessories::unknown-product
561,1,electronics::speaker
561,2,accessories::unknown-product
562,0,accessories::unknown-product
562,1,electronics::zipper-case
562,2,accessories::unknown-product
562,3,electronics::speaker
562,4,accessories::unknown-product
563,0,kids::unknown
563,1,accessories::unknown-product
563,2,kids::unknown
563,3,office::writing-instruments
563,4,clothing::vintage-tank
563,5,office::quickview
564,0,accessories::unknown-product
564,1,electronics::speaker
564,2,accessories::unknown-product
565,0,bags::unknown
565,1,electronics::powerbank-flashlight
565,2,accessories::unknown-product
565,3,electronics::zipper-case
565,4,electronics::flashlights
565,5,electronics::bluetooth-headphones
565,6,electronics::unknown
565,7,drinkware::unknown
565,8,drinkware::tumbler
565,9,accessories::pet
566,0,electronics::unknown
566,1,clothing::wear
566,2,drinkware::mugs
566,3,clothing::wear
566,4,electronics::unknown
566,5,accessories::unknown-product
567,0,accessories::unknown-product
567,1,electronics::unknown
567,2,accessories::unknown-product
568,0,clothing::twill-cap
568,1,clothing::raglan-ocean
568,2,office::writing-instrumentsfutmondo
568,3,clothing::mens
568,4,clothing::tshirt
568,5,office::unknown
568,6,clothing::jacket
569,0,clothing::raglan-ocean
569,1,clothing::dress
569,2,clothing::quickview
569,3,clothing::tshirt
569,4,bags::rucksack
569,5,bags::duffel
569,6,electronics::unknown
569,7,accessories::unknown-product
569,8,kids::tee
570,0,accessories::alloy-notepad
571,0,accessories::pouch
571,1,accessories::keyboard
571,2,accessories::pouch
572,0,clothing::stretch-hat
572,1,clothing::raglan-2xl
572,2,clothing::raglan-ocean
572,3,clothing::raglan-2xl
572,4,clothing::snapback-hat
572,5,drinkware::bottle
572,6,drinkware::mugs-cups
572,7,drinkware::bottles-tumblers
573,0,clothing::graphite
573,1,clothing::wear
573,2,office::journal
574,0,clothing::badge
574,1,bags::decal-set
574,2,bags::pen
574,3,bags::organizer-cubes
574,4,bags::shopping-totes
574,5,bags::tote
574,6,bags::25l-rucksack
574,7,bags::tote
574,8,office::office-other
574,9,office::notebooks-journals
575,0,accessories::unknown-product
575,1,electronics::speaker
575,2,accessories::unknown-product
576,0,electronics::power-bank
576,1,clothing::cardigan
576,2,clothing::womens
576,3,accessories::unknown-product
576,4,kids::unknown
576,5,office::custom-decals
576,6,clothing::tee
576,7,kids::hood
577,0,drinkware::bottles-tumblers
577,1,drinkware::tumbler
577,2,drinkware::mugs-cups
577,3,drinkware::unknown
577,4,clothing::womens
577,5,clothing::raglan-2xl
577,6,clothing::onesie-gold
577,7,clothing::raglan-ocean
578,0,accessories::alloy-notepad
579,0,drinkware::unknown
579,1,accessories::electronics-accessories
579,2,accessories::sports-fitness
579,3,accessories::unknown-product
579,4,office::office-other
580,0,drinkware::unknown
580,1,clothing::baseball-raglan
580,2,drinkware::bottle
580,3,accessories::unknown-product
580,4,kids::unknown
580,5,office::custom-decals
580,6,office::tube-case
580,7,office::sticker-sheet
581,0,clothing::outerwear
581,1,bags::decal-set
581,2,bags::duffel
581,3,clothing::raglan-2xl
581,4,clothing::weatherblock-shell
581,5,clothing::vintage-henley
581,6,clothing::twill-cap
582,0,accessories::unknown-product
582,1,electronics::unknown
582,2,accessories::unknown-product
583,0,electronics::power
583,1,electronics::power-bank
583,2,electronics::pad
583,3,electronics::charger
583,4,electronics::pad
583,5,electronics::power-bank
584,0,kids::onesie
584,1,electronics::mouse
584,2,accessories::unknown-product
585,0,electronics::power-bank
585,1,accessories::unknown-product
585,2,electronics::bluetooth-headphones
586,0,drinkware::quickview
586,1,electronics::bluetooth-headphones
586,2,clothing::sweatshirt
587,0,clothing::polo
587,1,clothing::wear
587,2,clothing::vintage-tank
588,0,accessories::unknown-product
588,1,electronics::speaker
588,2,accessories::unknown-product
589,0,accessories::alloy-notepad
590,0,accessories::unknown-product
590,1,electronics::unknown
591,0,clothing::cap-heather
591,1,clothing::vintage-tank
591,2,office::notebook
592,0,accessories::alloy-notepad
593,0,kids::onesie
593,1,electronics::mouse
593,2,accessories::unknown-product
594,0,electronics::speaker
594,1,drinkware::tumbler
594,2,electronics::speaker
595,0,accessories::alloy-notepad
596,0,kids::onesie
596,1,electronics::flashlights
596,2,accessories::unknown-product
597,0,drinkware::mugs
597,1,bags::rucksack
597,2,clothing::raglan-henley
598,0,accessories::alloy-notepad
599,0,bags::bags-check
599,1,accessories::rocket-flashlight
599,2,accessories::housewares
599,3,accessories::sports-fitness
600,0,electronics::speaker
601,0,clothing::twill-cap
601,1,clothing::tshirt
601,2,office::writing-instruments
601,3,office::writing-instrumentsfutmondo
602,0,accessories::unknown-product
602,1,electronics::speaker
602,2,accessories::unknown-product
603,0,clothing::twill-cap
603,1,clothing::tshirt
603,2,office::unknown
603,3,office::writing-instruments
604,0,clothing::vintage-henley
604,1,clothing::apparel
604,2,clothing::onesie-gold
604,3,electronics::charger
605,0,accessories::unknown-product
605,1,electronics::unknown
605,2,accessories::unknown-product
606,0,accessories::unknown-product
606,1,electronics::speaker
606,2,accessories::unknown-product
607,0,accessories::alloy-notepad
608,0,accessories::alloy-notepad
609,0,kids::onesie
609,1,accessories::unknown-product
610,0,office::pen
610,1,office::pencil
610,2,clothing::hoodie
610,3,clothing::henley
611,0,clothing::quickview
611,1,office::office-other
611,2,drinkware::bottle
612,0,clothing::unknown
612,1,clothing::tshirt
612,2,office::writing-instrumentsfutmondo
612,3,accessories::unknown-product
613,0,accessories::alloy-notepad
614,0,accessories::unknown-product
614,1,electronics::unknown
615,0,clothing::shirt
615,1,office::notebook
615,2,clothing::shirt
616,0,kids::infant
616,1,electronics::speaker
616,2,electronics::pad
616,3,electronics::speaker
617,0,drinkware::unknown
617,1,clothing::vintage-henley
617,2,clothing::wear
617,3,electronics::bluetooth-headphones
618,0,clothing::badge
618,1,clothing::vintage-henley
618,2,office::doodle-decal
619,0,accessories::unknown-product
619,1,electronics::unknown
620,0,accessories::unknown-product
620,1,electronics::unknown
620,2,accessories::unknown-product
621,0,accessories::alloy-notepad
622,0,clothing::lightweight-microfleece
622,1,clothing::raglan-2xl
622,2,electronics::quickview
622,3,office::pencil
622,4,kids::unknown
623,0,accessories::alloy-notepad
624,0,accessories::unknown-product
624,1,electronics::unknown
625,0,electronics::mouse
625,1,accessories::toy
625,2,kids::infant
625,3,kids::unknown
625,4,electronics::unknown
626,0,electronics::mouse
626,1,clothing::quickview
626,2,accessories::housewares
626,3,accessories::cleaning-cloth
626,4,accessories::toy
627,0,kids::toddler
627,1,accessories::unknown-product
627,2,bags::unknown
627,3,accessories::unknown-product
628,0,drinkware::mugs
628,1,accessories::unknown-product
628,2,kids::unknown
628,3,bags::unknown
628,4,kids::unknown
628,5,office::writing-instruments
629,0,clothing::graphite
629,1,drinkware::quickview
629,2,accessories::unknown-product
629,3,kids::window-decal
629,4,drinkware::bottles-tumblers
630,0,kids::window-decal
630,1,accessories::unknown-product
630,2,kids::toddler
631,0,accessories::alloy-notepad
632,0,office::unknown
632,1,accessories::unknown-product
632,2,office::sticker-sheet
632,3,accessories::unknown-product
633,0,clothing::tee
633,1,clothing::twill-cap
633,2,electronics::zipper-case
633,3,kids::kids-youth
633,4,kids::onesie
633,5,office::quickview
633,6,kids::onesie-heather
634,0,accessories::alloy-notepad
635,0,accessories::alloy-notepad
636,0,clothing::stretch-hat
636,1,clothing::baseball-raglan
636,2,bags::tote
636,3,clothing::raglan-2xl
636,4,accessories::unknown-product
636,5,kids::unknown
636,6,accessories::unknown-product
636,7,kids::unknown
636,8,accessories::unknown-product
637,0,accessories::unknown-product
637,1,electronics::unknown
637,2,accessories::unknown-product
638,0,electronics::unknown
638,1,kids::quickview
638,2,office::office-other
638,3,kids::quickview
639,0,accessories::unknown-product
639,1,electronics::speaker
639,2,accessories::unknown-product
640,0,electronics::charger
640,1,accessories::unknown-product
640,2,kids::kids-youth
640,3,drinkware::mugs
640,4,electronics::phone
640,5,electronics::pad
640,6,electronics::powerbank-flashlight
640,7,drinkware::mug
641,0,clothing::vest
641,1,office::notebooks-journals
641,2,accessories::unknown-product
641,3,office::tube-case
641,4,accessories::unknown-product
641,5,office::sticker-sheet
641,6,accessories::unknown-product
641,7,electronics::phone
642,0,kids::onesie
642,1,electronics::flashlights
642,2,accessories::unknown-product
643,0,drinkware::bottles-tumblers
643,1,kids::unknown
643,2,accessories::unknown-product
643,3,office::writing-instrumentsfutmondo
643,4,accessories::unknown-product
643,5,electronics::power-bank
644,0,clothing::stretch-hat
644,1,accessories::unknown-product
644,2,kids::unknown
644,3,accessories::unknown-product
645,0,clothing::womens
645,1,kids::tee
645,2,drinkware::bottle
645,3,accessories::unknown-product
645,4,kids::unknown
645,5,office::writing-instruments
645,6,drinkware::unknown
645,7,kids::kids-youth
646,0,clothing::henley
646,1,clothing::outerwear
646,2,office::notebooks-journals
646,3,accessories::unknown-product
646,4,office::doodle-decal
646,5,kids::unknown
646,6,accessories::unknown-product
646,7,kids::unknown
646,8,accessories::unknown-product
647,0,clothing::pants
647,1,drinkware::bottles-tumblers
647,2,electronics::quickview
647,3,electronics::pad
647,4,electronics::mouse
647,5,electronics::pad
647,6,electronics::flashlights
647,7,clothing::tee
648,0,kids::hood
648,1,clothing::womens
648,2,accessories::unknown-product
649,0,clothing::outerwear
649,1,accessories::unknown-product
649,2,office::journal
649,3,accessories::unknown-product
649,4,electronics::zipper-case
649,5,clothing::outerwear
649,6,accessories::unknown-product
649,7,kids::unknown
649,8,accessories::unknown-product
649,9,clothing::badge
650,0,accessories::unknown-product
650,1,electronics::unknown
650,2,accessories::unknown-product
651,0,clothing::wear
651,1,accessories::unknown-product
651,2,electronics::power-bank
651,3,accessories::unknown-product
651,4,clothing::wear
652,0,clothing::outerwear
652,1,accessories::unknown-product
652,2,kids::unknown
652,3,accessories::unknown-product
652,4,clothing::raglan-henley
652,5,accessories::quickview
652,6,accessories::sliding-flashlight
652,7,accessories::power-bank
653,0,office::custom-decals
653,1,clothing::headgear
653,2,clothing::lightweight-microfleece
654,0,accessories::unknown-product
654,1,electronics::speaker
654,2,accessories::unknown-product
655,0,electronics::powerbank-flashlight
655,1,accessories::unknown-product
655,2,clothing::stretch-hat
655,3,clothing::vintage-henley
655,4,accessories::unknown-product
656,0,accessories::alloy-notepad
657,0,accessories::alloy-notepad
658,0,accessories::alloy-notepad
659,0,office::notebook
659,1,office::journal
659,2,office::office-other
659,3,office::pencil
659,4,office::office-other
659,5,office::journal
659,6,office::office-other
659,7,office::pencil
659,8,office::office-other
660,0,accessories::unknown-product
661,0,electronics::wireless-earbud
661,1,electronics::speaker
661,2,electronics::wireless-earbud
661,3,electronics::power
661,4,electronics::audio
661,5,electronics::power
662,0,clothing::dress
662,1,clothing::polo
662,2,clothing::hoodie
662,3,clothing::graphite
662,4,drinkware::quickview
662,5,kids::unknown
662,6,accessories::unknown-product
662,7,bags::decal-set
662,8,accessories::electronics-accessories
663,0,accessories::unknown-product
663,1,electronics::wireless-earbud
663,2,accessories::unknown-product
664,0,clothing::raglan-henley
664,1,kids::quickview
664,2,electronics::flashlights
664,3,accessories::unknown-product
664,4,clothing::henley
665,0,drinkware::unknown
666,0,accessories::unknown-product
666,1,electronics::unknown
667,0,accessories::unknown-product
667,1,electronics::speaker
667,2,accessories::unknown-product
668,0,accessories::unknown-product
668,1,electronics::unknown
669,0,clothing::quickview
669,1,clothing::lightweight-microfleece
669,2,drinkware::bottle
669,3,accessories::unknown-product
669,4,electronics::charger
670,0,clothing::pullover
670,1,clothing::raglan-2xl
670,2,accessories::unknown-product
670,3,kids::infant
670,4,accessories::unknown-product
670,5,office::pen
671,0,accessories::unknown-product
671,1,office::office-other
671,2,drinkware::quickview
671,3,office::tube-case
671,4,clothing::tshirt
672,0,accessories::alloy-notepad
673,0,electronics::wireless-earbud
673,1,bags::bags-check
673,2,accessories::cart
673,3,accessories::gift-cards
673,4,accessories::sports-fitness
673,5,drinkware::tumbler
674,0,kids::quickview
674,1,electronics::mouse
674,2,accessories::unknown-product
675,0,accessories::unknown-product
675,1,electronics::unknown
676,0,kids::essentials-set
676,1,accessories::unknown-product
676,2,electronics::flashlights
677,0,accessories::unknown-product
677,1,electronics::unknown
678,0,accessories::unknown-product
678,1,electronics::unknown
679,0,accessories::unknown-product
679,1,drinkware::quickview
679,2,accessories::unknown-product
680,0,accessories::alloy-notepad
681,0,drinkware::unknown
682,0,accessories::alloy-notepad
683,0,accessories::alloy-notepad
684,0,accessories::alloy-notepad
685,0,accessories::unknown-product
685,1,electronics::speaker
685,2,accessories::unknown-product
686,0,clothing::unknown
686,1,clothing::cap-heather
686,2,electronics::charger
687,0,drinkware::unknown
687,1,office::unknown
687,2,bags::unknown
688,0,accessories::alloy-notepad
689,0,electronics::powerbank-flashlight
689,1,office::pen
690,0,electronics::power-bank
690,1,electronics::quickview
690,2,accessories::unknown-product
691,0,accessories::unknown-product
691,1,electronics::speaker
691,2,accessories::unknown-product
692,0,clothing::badge
692,1,clothing::vintage-henley
692,2,office::doodle-decal
693,0,accessories::unknown-product
693,1,electronics::unknown
693,2,accessories::unknown-product
694,0,clothing::wear
694,1,bags::unknown
694,2,electronics::phone
695,0,drinkware::mugs-cups
695,1,drinkware::mug
695,2,drinkware::mugs-cups
696,0,accessories::alloy-notepad
697,0,accessories::alloy-notepad
698,0,kids::toddler
698,1,accessories::unknown-product
698,2,drinkware::unknown
698,3,accessories::unknown-product
699,0,accessories::unknown-product
699,1,electronics::speaker
699,2,accessories::unknown-product
700,0,accessories::unknown-product
700,1,office::notebook
700,2,accessories::unknown-product
701,0,kids::onesie
701,1,electronics::pad
701,2,kids::onesie
701,3,office::pen
702,0,accessories::unknown-product
702,1,electronics::unknown
703,0,office::pencil
703,1,office::pen
703,2,office::office-other
704,0,accessories::unknown-product
704,1,bags::unknown
704,2,electronics::quickview
704,3,electronics::flashlights
704,4,office::tube-case
705,0,accessories::alloy-notepad
706,0,office::unknown
706,1,accessories::unknown-product
706,2,office::writing-instrumentsfutmondo
706,3,accessories::unknown-product
707,0,kids::toddler
707,1,accessories::unknown-product
707,2,electronics::zipper-case
707,3,accessories::unknown-product
708,0,accessories::alloy-notepad
709,0,accessories::unknown-product
709,1,electronics::unknown
709,2,accessories::unknown-product
710,0,office::sticker-sheet
710,1,office::unknown
710,2,office::tube-case
710,3,electronics::pad
711,0,drinkware::mugs-cups
711,1,kids::hood
711,2,accessories::unknown-product
711,3,kids::onesie
711,4,drinkware::quickview
712,0,accessories::unknown-product
712,1,electronics::power
712,2,accessories::unknown-product
713,0,clothing::tee
713,1,clothing::wear
713,2,accessories::unknown-product
713,3,office::tube-case
713,4,kids::kids-youth
713,5,kids::hood
714,0,clothing::hoodie
714,1,clothing::weatherblock-shell
714,2,office::office-other
715,0,clothing::snapback-hat
715,1,clothing::quickview
715,2,accessories::unknown-product
715,3,kids::unknown
715,4,accessories::unknown-product
716,0,bags::organizer-cubes
716,1,bags::pack-organzier
716,2,bags::organizer-cubes
716,3,bags::duffel
717,0,clothing::twill-cap
717,1,electronics::quickview
717,2,electronics::phone
717,3,electronics::wireless-earbud
717,4,clothing::vintage-henley
717,5,clothing::back-tank
718,0,accessories::pet
719,0,accessories::alloy-notepad
720,0,clothing::lightweight-microfleece
720,1,clothing::back-tank
720,2,accessories::unknown
720,3,clothing::raglan-ocean
720,4,office::office-other
720,5,electronics::mouse
721,0,clothing::raglan-henley
721,1,bags::rucksack
721,2,clothing::baseball-raglan
721,3,clothing::vintage-henley
721,4,electronics::charger
721,5,electronics::audio
721,6,drinkware::mugs-cups
722,0,drinkware::tumbler
722,1,electronics::mouse
722,2,electronics::unknown
722,3,accessories::unknown-product
722,4,electronics::quickview
723,0,accessories::unknown-product
723,1,electronics::unknown
723,2,accessories::unknown-product
724,0,clothing::badge
724,1,clothing::vintage-tank
724,2,office::notebook
725,0,kids::unknown
725,1,accessories::unknown-product
725,2,clothing::sweatshirt
725,3,accessories::unknown-product
725,4,kids::unknown
725,5,accessories::unknown-product
725,6,drinkware::unknown
725,7,accessories::unknown-product
726,0,accessories::alloy-notepad
727,0,office::writing-instruments
727,1,clothing::wear
727,2,office::notebook
727,3,accessories::unknown-product
727,4,office::office-other
727,5,accessories::unknown-product
727,6,kids::unknown
728,0,accessories::alloy-notepad
729,0,accessories::alloy-notepad
730,0,accessories::unknown-product
730,1,clothing::wear
730,2,bags::pack-organzier
730,3,electronics::bluetooth-headphones
730,4,accessories::unknown-product
730,5,clothing::tee
730,6,bags::backpack
730,7,electronics::flashlights
731,0,office::tube-case
731,1,electronics::powerbank-flashlight
731,2,office::writing-instruments
731,3,drinkware::unknown
732,0,office::writing-instruments
732,1,clothing::unknown
732,2,clothing::vintage-tank
732,3,accessories::unknown-product
733,0,electronics::power
733,1,clothing::shirt
733,2,office::sticker-sheet
734,0,office::journal
734,1,clothing::henley
734,2,clothing::unknown
735,0,clothing::womens
735,1,drinkware::tumbler
735,2,drinkware::mug
735,3,clothing::womens
735,4,drinkware::bottles-tumblers
735,5,drinkware::mugs-cups
735,6,drinkware::bottles-tumblers
735,7,clothing::sweatshirt
735,8,clothing::stretch-hat
736,0,accessories::sunglasses
736,1,accessories::fun
736,2,accessories::pet
736,3,accessories::phone
736,4,accessories::luggage-tag
736,5,accessories::flashlight
736,6,bags::25l-rucksack
736,7,clothing::back-tank
737,0,accessories::unknown-product
737,1,electronics::speaker
737,2,accessories::unknown-product
738,0,clothing::pants
738,1,kids::essentials-set
738,2,kids::unknown
738,3,kids::kids-youth
738,4,kids::unknown
738,5,kids::hood
738,6,clothing::pullover
739,0,kids::toddler
739,1,kids::window-decal
739,2,bags::bags-check
739,3,accessories::alloy-notepad
739,4,accessories::power-bank
739,5,accessories::quickview
739,6,accessories::power-bank
739,7,accessories::cart
739,8,bags::bag
740,0,kids::window-decal
740,1,kids::infant
740,2,electronics::zipper-case
740,3,kids::toddler
740,4,accessories::unknown-product
741,0,kids::onesie
741,1,accessories::unknown-product
742,0,clothing::graphite
742,1,accessories::unknown-product
742,2,kids::unknown
742,3,accessories::unknown-product
742,4,clothing::dress
743,0,drinkware::bottles-tumblers
743,1,clothing::sweatshirt
743,2,bags::25l-rucksack
743,3,clothing::apparel
743,4,clothing::vest
743,5,electronics::powerbank-flashlight
743,6,clothing::shirt
743,7,bags::tote
744,0,drinkware::mug
744,1,drinkware::mugs
744,2,drinkware::mug
744,3,drinkware::bottle
744,4,drinkware::bottles-tumblers
744,5,drinkware::bottle
745,0,clothing::quickview
745,1,clothing::pants
745,2,electronics::quickview
745,3,office::doodle-decal
745,4,kids::tee
745,5,kids::onesie-heather
745,6,kids::quickview
745,7,office::journal
745,8,kids::essentials-set
746,0,accessories::unknown-product
746,1,kids::unknown
746,2,office::unknown
746,3,accessories::unknown-product
746,4,accessories::unknown
746,5,kids::unknown
746,6,office::tube-case
746,7,clothing::graphite
747,0,clothing::raglan-2xl
747,1,clothing::shirts
747,2,clothing::hoodie
747,3,clothing::tee
747,4,clothing::raglan-2xl
747,5,clothing::lightweight-microfleece
747,6,electronics::zipper-case
747,7,electronics::wireless-earbud
747,8,clothing::mens
748,0,clothing::shirt
748,1,drinkware::mug
748,2,electronics::pad
748,3,clothing::shirt
748,4,bags::organizer-cubes
748,5,clothing::raglan-ocean
748,6,bags::backpack
748,7,accessories::flashlight
749,0,office::notebooks-journals
749,1,kids::onesie
749,2,office::notebooks-journals
749,3,accessories::unknown-product
750,0,clothing::weatherblock-shell
750,1,clothing::dress
750,2,clothing::graphite
750,3,drinkware::mugs-cups
750,4,office::notebooks-journals
750,5,accessories::unknown-product
750,6,kids::window-decal
751,0,accessories::unknown-product
751,1,kids::onesie-heather
751,2,accessories::unknown-product
752,0,accessories::unknown-product
752,1,electronics::unknown
752,2,accessories::unknown-product
753,0,accessories::unknown-product
753,1,office::sticker-sheet
753,2,accessories::unknown-product
753,3,kids::window-decal
753,4,clothing::womens
753,5,kids::kids-youth
754,0,drinkware::mug
754,1,clothing::apparel
754,2,clothing::sweatshirt
754,3,bags::quickview
754,4,clothing::shirts
754,5,accessories::unknown-product
755,0,electronics::audio
755,1,bags::quickview
755,2,bags::bags-check
755,3,clothing::quickview
755,4,bags::organizer-cubes
755,5,accessories::alloy-notepad
755,6,clothing::jacket
755,7,kids::onesie
756,0,drinkware::unknown
756,1,accessories::unknown-product
757,0,accessories::sunglasses
757,1,accessories::flashlight
757,2,accessories::power-bank
757,3,accessories::cart
757,4,bags::bag
757,5,electronics::speaker
757,6,accessories::unknown-product
757,7,office::quickview
757,8,drinkware::bottle
758,0,electronics::pad
758,1,clothing::raglan-henley
758,2,clothing::headgear
758,3,clothing::womens
759,0,accessories::unknown-product
759,1,electronics::speaker
759,2,accessories::unknown-product
760,0,drinkware::unknown
760,1,bags::unknown
760,2,drinkware::unknown
760,3,accessories::unknown-product
760,4,drinkware::unknown
760,5,accessories::unknown
761,0,accessories::unknown-product
761,1,drinkware::unknown
761,2,electronics::charger
761,3,electronics::wireless-earbud
761,4,electronics::mouse
761,5,electronics::wireless-earbud
761,6,electronics::charger
761,7,drinkware::unknown
761,8,accessories::unknown-product
762,0,bags::pack-organzier
762,1,clothing::twill-cap
762,2,electronics::quickview
762,3,clothing::snapback-hat
762,4,clothing::sweatshirt
762,5,drinkware::tumbler
762,6,electronics::bluetooth-headphones
762,7,kids::essentials-set
762,8,clothing::unknown
763,0,accessories::unknown-product
763,1,kids::unknown
763,2,accessories::unknown-product
763,3,office::writing-instruments
763,4,bags::pack-organzier
763,5,accessories::alloy-notepad
763,6,bags::duffel
764,0,kids::unknown
764,1,accessories::unknown-product
764,2,bags::rucksack
764,3,bags::pen
764,4,accessories::unknown-product
765,0,kids::infant
765,1,clothing::vintage-tank
765,2,clothing::outerwear
765,3,clothing::snapback-hat
765,4,clothing::wear
765,5,electronics::power
766,0,accessories::unknown-product
766,1,office::sticker-sheet
767,0,accessories::unknown-product
767,1,electronics::unknown
767,2,accessories::unknown-product
768,0,accessories::unknown-product
768,1,electronics::speaker
768,2,accessories::unknown-product
769,0,accessories::alloy-notepad
770,0,accessories::unknown-product
770,1,electronics::speaker
770,2,accessories::unknown-product
771,0,accessories::unknown-product
771,1,electronics::unknown
772,0,accessories::unknown-product
772,1,electronics::unknown
773,0,accessories::unknown-product
773,1,electronics::speaker
773,2,accessories::unknown-product
774,0,kids::infant
774,1,accessories::unknown-product
775,0,accessories::unknown-product
775,1,electronics::speaker
775,2,accessories::unknown-product
776,0,accessories::unknown-product
776,1,electronics::speaker
776,2,accessories::unknown-product
777,0,accessories::alloy-notepad
778,0,accessories::alloy-notepad
779,0,drinkware::unknown
780,0,accessories::alloy-notepad
781,0,office::notebook
781,1,accessories::unknown-product
781,2,electronics::phone
782,0,accessories::unknown-product
782,1,electronics::unknown
782,2,accessories::unknown-product
783,0,drinkware::bottles-tumblers
783,1,accessories::unknown-product
783,2,office::writing-instrumentsfutmondo
783,3,clothing::vintage-tank
784,0,accessories::alloy-notepad
785,0,accessories::alloy-notepad
786,0,accessories::unknown-product
786,1,electronics::unknown
786,2,accessories::unknown-product
787,0,accessories::trucker-hat
787,1,accessories::power-bank
787,2,accessories::housewares
787,3,accessories::search
788,0,kids::kids-youth
788,1,accessories::unknown-product
789,0,accessories::alloy-notepad
790,0,office::journal
790,1,accessories::unknown-product
790,2,clothing::stretch-hat
790,3,clothing::lightweight-microfleece
791,0,accessories::unknown-product
791,1,office::notebook
791,2,accessories::unknown-product
792,0,accessories::unknown-product
792,1,electronics::bluetooth-headphones
792,2,accessories::unknown-product
793,0,accessories::alloy-notepad
794,0,accessories::unknown-product
794,1,electronics::unknown
794,2,accessories::unknown-product
795,0,accessories::alloy-notepad
796,0,accessories::unknown-product
796,1,electronics::unknown
796,2,accessories::unknown-product
797,0,accessories::unknown-product
797,1,clothing::onesie-gold
797,2,accessories::unknown-product
798,0,accessories::unknown-product
798,1,electronics::speaker
798,2,accessories::unknown-product
799,0,accessories::alloy-notepad
800,0,accessories::alloy-notepad
801,0,clothing::henley
801,1,clothing::wear
801,2,office::notebook
802,0,accessories::unknown-product
802,1,electronics::speaker
802,2,accessories::unknown-product
803,0,accessories::alloy-notepad
804,0,accessories::unknown-product
804,1,electronics::power
804,2,accessories::unknown-product
805,0,accessories::alloy-notepad
806,0,accessories::unknown-product
806,1,electronics::speaker
806,2,accessories::unknown-product
807,0,clothing::baseball-raglan
807,1,clothing::vintage-tank
807,2,office::doodle-decal
808,0,accessories::unknown-product
808,1,drinkware::quickview
808,2,drinkware::mugs
808,3,accessories::unknown-product
809,0,accessories::unknown-product
809,1,electronics::unknown
809,2,accessories::unknown-product
810,0,electronics::phone
810,1,clothing::snapback-hat
810,2,electronics::phone
810,3,office::pen
811,0,accessories::unknown-product
811,1,drinkware::unknown
812,0,accessories::unknown-product
812,1,electronics::speaker
812,2,accessories::unknown-product
813,0,drinkware::unknown
813,1,bags::unknown
813,2,office::unknown
813,3,accessories::unknown
814,0,accessories::unknown-product
814,1,electronics::speaker
814,2,accessories::unknown-product
815,0,clothing::raglan-henley
815,1,accessories::toy
815,2,bags::backpack
816,0,accessories::unknown-product
816,1,electronics::speaker
816,2,accessories::unknown-product
817,0,accessories::unknown-product
817,1,electronics::unknown
817,2,accessories::unknown-product
818,0,electronics::speaker
818,1,accessories::unknown-product
818,2,electronics::speaker
819,0,accessories::alloy-notepad
820,0,office::unknown
820,1,electronics::power
820,2,office::tube-case
820,3,office::unknown
821,0,accessories::alloy-notepad
822,0,accessories::alloy-notepad
823,0,accessories::alloy-notepad
824,0,accessories::unknown-product
824,1,electronics::speaker
824,2,accessories::unknown-product
825,0,accessories::alloy-notepad
826,0,accessories::alloy-notepad
827,0,accessories::alloy-notepad
828,0,accessories::unknown-product
828,1,electronics::speaker
828,2,accessories::unknown-product
829,0,accessories::unknown-product
829,1,electronics::unknown
